hour,sentiment,tweets,topics,sampleTweets,hashtags
Wed Jul 15 09:00:03 UTC 2015,false,1257,"pti,degree,fake,khan,reham,mqm,pakistan,imran,media,sue","RT @timesofindia: Manipur Assembly decides to withdraw Manipur Regulation of Visitors and Migrant Workers Bill, 2015: Assembly official - P…|""@PTI_tsunami: #PakistanSupportsRehamKhan  That ugly closet Jamaatiya @sarimrashid has another reason to bash PTI now.""|RT @DeccanChronicle: Delhi HC refuses to restrain Delhi govt from airing publicity campaign and advertisements allegedly glorifying Arvind …","pti,kpkupdates,fakedegreefakebabhireham,pakistan,mqm,westandwithrk,rehamkhan,imrankhan,ik,mqmstrikesback"
Wed Jul 15 09:00:03 UTC 2015,true,1461,"pti,khan,degree,reham,media,fake,altaf,pakistan,bhabi,trust",RT @radharaju18: Under Kejri influence even HC turns rogue..overrules SC or is @timesofindia onto their next hitjob... create CHAOS ..https…|RT @sal_ayeee: @Nia_Minnie happy bday balla🏀|Reham's being defended from PTI's platform is rather odd.  https://t.co/KeKohOWX43,"pti,fakedegreefakebabhireham,westandwithrk,shameonaltafmedia,kpkupdates,pakistansupportsrehamkhan,pakistan,rehamkhan,ik,imrankhan"
Wed Jul 15 10:00:03 UTC 2015,false,1120,null,null,null
Wed Jul 15 10:00:03 UTC 2015,true,950,null,null,null
Wed Jul 15 11:00:03 UTC 2015,false,863,null,null,null
Wed Jul 15 11:00:03 UTC 2015,true,833,null,null,null
Wed Jul 15 12:00:03 UTC 2015,false,615,null,null,null
Wed Jul 15 12:00:03 UTC 2015,true,629,null,null,null
Wed Jul 15 13:00:03 UTC 2015,false,556,null,null,null
Wed Jul 15 13:00:03 UTC 2015,true,670,null,null,null
Wed Jul 15 14:00:03 UTC 2015,false,443,null,null,null
Wed Jul 15 14:00:03 UTC 2015,true,633,null,null,null
Wed Jul 15 15:00:03 UTC 2015,false,1043,null,null,null
Wed Jul 15 15:00:03 UTC 2015,true,822,null,null,null
Wed Jul 15 16:00:03 UTC 2015,false,713,null,null,null
Wed Jul 15 16:00:03 UTC 2015,true,678,null,null,null
Wed Jul 15 17:00:03 UTC 2015,false,589,null,null,null
Wed Jul 15 17:00:03 UTC 2015,true,568,null,null,null
Wed Jul 15 18:00:03 UTC 2015,false,481,null,null,null
Wed Jul 15 18:00:03 UTC 2015,true,592,null,null,null
Wed Jul 15 19:00:03 UTC 2015,false,567,null,null,null
Wed Jul 15 19:00:03 UTC 2015,true,578,null,null,null
Wed Jul 15 20:00:03 UTC 2015,false,428,null,null,null
Wed Jul 15 20:00:03 UTC 2015,true,419,null,null,null
Wed Jul 15 21:00:03 UTC 2015,false,376,null,null,null
Wed Jul 15 21:00:03 UTC 2015,true,433,null,null,null
Wed Jul 15 22:00:03 UTC 2015,false,314,null,null,null
Wed Jul 15 22:00:03 UTC 2015,true,410,null,null,null
Wed Jul 15 23:00:03 UTC 2015,false,303,null,null,null
Wed Jul 15 23:00:03 UTC 2015,true,283,null,null,null
Thu Jul 16 00:00:03 UTC 2015,false,251,null,null,null
Thu Jul 16 00:00:03 UTC 2015,true,212,null,null,null
Thu Jul 16 01:00:03 UTC 2015,false,155,null,null,null
Thu Jul 16 01:00:03 UTC 2015,true,205,null,null,null
Thu Jul 16 02:00:03 UTC 2015,false,144,null,null,null
Thu Jul 16 02:00:03 UTC 2015,true,131,null,null,null
Thu Jul 16 03:00:03 UTC 2015,false,166,null,null,null
Thu Jul 16 03:00:03 UTC 2015,true,137,null,null,null
Thu Jul 16 04:00:03 UTC 2015,false,216,null,null,null
Thu Jul 16 04:00:03 UTC 2015,true,196,null,null,null
Thu Jul 16 05:00:03 UTC 2015,false,250,null,null,null
Thu Jul 16 05:00:03 UTC 2015,true,257,null,null,null
Thu Jul 16 06:00:03 UTC 2015,false,278,null,null,null
Thu Jul 16 06:00:03 UTC 2015,true,236,null,null,null
Thu Jul 16 07:00:03 UTC 2015,false,272,null,null,null
Thu Jul 16 07:00:03 UTC 2015,true,383,null,null,null
Thu Jul 16 08:00:03 UTC 2015,false,361,null,null,null
Thu Jul 16 08:00:03 UTC 2015,true,357,null,null,null
Thu Jul 16 09:00:03 UTC 2015,false,280,null,null,null
Thu Jul 16 09:00:03 UTC 2015,true,335,null,null,null
Thu Jul 16 10:00:03 UTC 2015,false,287,null,null,null
Thu Jul 16 10:00:03 UTC 2015,true,459,null,null,null
Thu Jul 16 11:00:03 UTC 2015,false,255,null,null,null
Thu Jul 16 11:00:03 UTC 2015,true,490,null,null,null
Thu Jul 16 12:00:03 UTC 2015,false,239,null,null,null
Thu Jul 16 12:00:03 UTC 2015,true,711,null,null,null
Thu Jul 16 13:00:03 UTC 2015,false,316,null,null,null
Thu Jul 16 13:00:03 UTC 2015,true,455,null,null,null
Thu Jul 16 14:00:03 UTC 2015,false,225,null,null,null
Thu Jul 16 14:00:03 UTC 2015,true,290,null,null,null
Thu Jul 16 15:00:03 UTC 2015,false,246,null,null,null
Thu Jul 16 15:00:03 UTC 2015,true,263,null,null,null
Thu Jul 16 16:00:03 UTC 2015,false,173,null,null,null
Thu Jul 16 16:00:03 UTC 2015,true,316,null,null,null
Thu Jul 16 17:00:03 UTC 2015,false,181,null,null,null
Thu Jul 16 17:00:03 UTC 2015,true,334,null,null,null
Thu Jul 16 18:00:03 UTC 2015,false,268,null,null,null
Thu Jul 16 18:00:03 UTC 2015,true,341,null,null,null
Thu Jul 16 19:00:03 UTC 2015,false,329,null,null,null
Thu Jul 16 19:00:03 UTC 2015,true,418,null,null,null
Thu Jul 16 20:00:03 UTC 2015,false,227,null,null,null
Thu Jul 16 20:00:03 UTC 2015,true,469,null,null,null
Thu Jul 16 21:00:03 UTC 2015,false,173,null,null,null
Thu Jul 16 21:00:03 UTC 2015,true,293,null,null,null
Thu Jul 16 22:00:03 UTC 2015,false,204,null,null,null
Thu Jul 16 22:00:03 UTC 2015,true,200,null,null,null
Thu Jul 16 23:00:03 UTC 2015,false,174,null,null,null
Thu Jul 16 23:00:03 UTC 2015,true,221,null,null,null
Fri Jul 17 00:00:03 UTC 2015,false,229,null,null,null
Fri Jul 17 00:00:03 UTC 2015,true,171,null,null,null
Fri Jul 17 01:00:03 UTC 2015,false,103,null,null,null
Fri Jul 17 01:00:03 UTC 2015,true,117,null,null,null
Fri Jul 17 02:00:03 UTC 2015,false,65,null,null,null
Fri Jul 17 02:00:03 UTC 2015,true,111,null,null,null
Fri Jul 17 03:00:03 UTC 2015,false,89,null,null,null
Fri Jul 17 03:00:03 UTC 2015,true,99,null,null,null
Fri Jul 17 04:00:03 UTC 2015,false,122,null,null,null
Fri Jul 17 04:00:03 UTC 2015,true,174,null,null,null
Fri Jul 17 05:00:03 UTC 2015,false,116,null,null,null
Fri Jul 17 05:00:03 UTC 2015,true,140,null,null,null
Fri Jul 17 06:00:03 UTC 2015,false,150,null,null,null
Fri Jul 17 06:00:03 UTC 2015,true,140,null,null,null
Fri Jul 17 07:00:03 UTC 2015,false,222,null,null,null
Fri Jul 17 07:00:03 UTC 2015,true,166,null,null,null
Fri Jul 17 08:00:03 UTC 2015,false,402,null,null,null
Fri Jul 17 08:00:03 UTC 2015,true,338,null,null,null
Fri Jul 17 09:00:03 UTC 2015,false,383,null,null,null
Fri Jul 17 09:00:03 UTC 2015,true,458,null,null,null
Fri Jul 17 10:00:03 UTC 2015,false,436,null,null,null
Fri Jul 17 10:00:03 UTC 2015,true,528,null,null,null
Fri Jul 17 11:00:03 UTC 2015,false,224,null,null,null
Fri Jul 17 11:00:03 UTC 2015,true,343,null,null,null
Fri Jul 17 12:00:03 UTC 2015,false,175,null,null,null
Fri Jul 17 12:00:03 UTC 2015,true,247,null,null,null
Fri Jul 17 13:00:03 UTC 2015,false,274,null,null,null
Fri Jul 17 13:00:03 UTC 2015,true,239,null,null,null
Fri Jul 17 14:00:03 UTC 2015,false,262,null,null,null
Fri Jul 17 14:00:03 UTC 2015,true,225,null,null,null
Fri Jul 17 15:00:03 UTC 2015,false,167,null,null,null
Fri Jul 17 15:00:03 UTC 2015,true,261,null,null,null
Fri Jul 17 16:00:03 UTC 2015,false,128,null,null,null
Fri Jul 17 16:00:03 UTC 2015,true,291,null,null,null
Fri Jul 17 17:00:03 UTC 2015,false,202,null,null,null
Fri Jul 17 17:00:03 UTC 2015,true,222,null,null,null
Fri Jul 17 18:00:03 UTC 2015,false,201,null,null,null
Fri Jul 17 18:00:03 UTC 2015,true,247,null,null,null
Fri Jul 17 19:00:03 UTC 2015,false,169,null,null,null
Fri Jul 17 19:00:03 UTC 2015,true,200,null,null,null
Fri Jul 17 20:00:03 UTC 2015,false,111,null,null,null
Fri Jul 17 20:00:03 UTC 2015,true,136,null,null,null
Fri Jul 17 21:00:03 UTC 2015,false,79,null,null,null
Fri Jul 17 21:00:03 UTC 2015,true,100,null,null,null
Fri Jul 17 22:00:03 UTC 2015,false,70,null,null,null
Fri Jul 17 22:00:03 UTC 2015,true,102,null,null,null
Fri Jul 17 23:00:03 UTC 2015,false,69,null,null,null
Fri Jul 17 23:00:03 UTC 2015,true,97,null,null,null
Sat Jul 18 00:00:03 UTC 2015,false,45,null,null,null
Sat Jul 18 00:00:03 UTC 2015,true,59,null,null,null
Sat Jul 18 01:00:03 UTC 2015,false,37,null,null,null
Sat Jul 18 01:00:03 UTC 2015,true,66,null,null,null
Sat Jul 18 02:00:03 UTC 2015,false,62,null,null,null
Sat Jul 18 02:00:03 UTC 2015,true,93,null,null,null
Sat Jul 18 03:00:03 UTC 2015,false,53,null,null,null
Sat Jul 18 03:00:03 UTC 2015,true,131,null,null,null
Sat Jul 18 04:00:03 UTC 2015,false,140,null,null,null
Sat Jul 18 04:00:03 UTC 2015,true,157,null,null,null
Sat Jul 18 05:00:03 UTC 2015,false,71,null,null,null
Sat Jul 18 05:00:03 UTC 2015,true,114,null,null,null
Sat Jul 18 06:00:03 UTC 2015,false,101,null,null,null
Sat Jul 18 06:00:03 UTC 2015,true,129,null,null,null
Sat Jul 18 07:00:03 UTC 2015,false,81,null,null,null
Sat Jul 18 07:00:03 UTC 2015,true,132,null,null,null
Sat Jul 18 08:00:03 UTC 2015,false,54,null,null,null
Sat Jul 18 08:00:03 UTC 2015,true,99,null,null,null
Sat Jul 18 09:00:03 UTC 2015,false,78,null,null,null
Sat Jul 18 09:00:03 UTC 2015,true,92,null,null,null
Sat Jul 18 10:00:03 UTC 2015,false,64,null,null,null
Sat Jul 18 10:00:03 UTC 2015,true,62,null,null,null
Sat Jul 18 11:00:03 UTC 2015,false,54,null,null,null
Sat Jul 18 11:00:03 UTC 2015,true,110,null,null,null
Sat Jul 18 16:00:03 UTC 2015,false,4,null,null,null
Sat Jul 18 16:00:03 UTC 2015,true,14,null,null,null
Sat Jul 18 17:00:03 UTC 2015,false,67,null,null,null
Sat Jul 18 17:00:03 UTC 2015,true,158,null,null,null
Sat Jul 18 18:00:03 UTC 2015,false,126,null,null,null
Sat Jul 18 18:00:03 UTC 2015,true,115,null,null,null
Sat Jul 18 19:00:03 UTC 2015,false,78,null,null,null
Sat Jul 18 19:00:03 UTC 2015,true,129,null,null,null
Sat Jul 18 20:00:03 UTC 2015,false,88,null,null,null
Sat Jul 18 20:00:03 UTC 2015,true,122,null,null,null
Sat Jul 18 21:00:03 UTC 2015,false,87,null,null,null
Sat Jul 18 21:00:03 UTC 2015,true,81,null,null,null
Sat Jul 18 22:00:03 UTC 2015,false,130,null,null,null
Sat Jul 18 22:00:03 UTC 2015,true,84,null,null,null
Sat Jul 18 23:00:03 UTC 2015,false,58,null,null,null
Sat Jul 18 23:00:03 UTC 2015,true,50,null,null,null
Sun Jul 19 00:00:03 UTC 2015,false,51,null,null,null
Sun Jul 19 00:00:03 UTC 2015,true,47,null,null,null
Sun Jul 19 01:00:03 UTC 2015,false,46,null,null,null
Sun Jul 19 01:00:03 UTC 2015,true,48,null,null,null
Sun Jul 19 02:00:03 UTC 2015,false,28,null,null,null
Sun Jul 19 02:00:03 UTC 2015,true,40,null,null,null
Sun Jul 19 03:00:03 UTC 2015,false,32,null,null,null
Sun Jul 19 03:00:03 UTC 2015,true,59,null,null,null
Sun Jul 19 04:00:03 UTC 2015,false,52,null,null,null
Sun Jul 19 04:00:03 UTC 2015,true,90,null,null,null
Sun Jul 19 05:00:03 UTC 2015,false,50,null,null,null
Sun Jul 19 05:00:03 UTC 2015,true,103,null,null,null
Sun Jul 19 06:00:03 UTC 2015,false,88,null,null,null
Sun Jul 19 06:00:03 UTC 2015,true,143,null,null,null
Sun Jul 19 07:00:03 UTC 2015,false,96,null,null,null
Sun Jul 19 07:00:03 UTC 2015,true,194,null,null,null
Sun Jul 19 08:00:03 UTC 2015,false,108,null,null,null
Sun Jul 19 08:00:03 UTC 2015,true,221,null,null,null
Sun Jul 19 09:00:03 UTC 2015,false,74,null,null,null
Sun Jul 19 09:00:03 UTC 2015,true,146,null,null,null
Sun Jul 19 10:00:03 UTC 2015,false,82,null,null,null
Sun Jul 19 10:00:03 UTC 2015,true,141,null,null,null
Sun Jul 19 11:00:03 UTC 2015,false,92,null,null,null
Sun Jul 19 11:00:03 UTC 2015,true,128,null,null,null
Sun Jul 19 12:00:03 UTC 2015,false,76,null,null,null
Sun Jul 19 12:00:03 UTC 2015,true,126,null,null,null
Sun Jul 19 13:00:03 UTC 2015,false,100,null,null,null
Sun Jul 19 13:00:03 UTC 2015,true,143,null,null,null
Sun Jul 19 14:00:03 UTC 2015,false,133,null,null,null
Sun Jul 19 14:00:03 UTC 2015,true,131,null,null,null
Sun Jul 19 15:00:03 UTC 2015,false,130,null,null,null
Sun Jul 19 15:00:03 UTC 2015,true,127,null,null,null
Sun Jul 19 16:00:03 UTC 2015,false,180,null,null,null
Sun Jul 19 16:00:03 UTC 2015,true,102,null,null,null
Sun Jul 19 17:00:03 UTC 2015,false,196,null,null,null
Sun Jul 19 17:00:03 UTC 2015,true,94,null,null,null
Sun Jul 19 18:00:03 UTC 2015,false,274,null,null,null
Sun Jul 19 18:00:03 UTC 2015,true,150,null,null,null
Sun Jul 19 19:00:03 UTC 2015,false,223,null,null,null
Sun Jul 19 19:00:03 UTC 2015,true,171,null,null,null
Sun Jul 19 20:00:03 UTC 2015,false,198,null,null,null
Sun Jul 19 20:00:03 UTC 2015,true,165,null,null,null
Sun Jul 19 21:00:03 UTC 2015,false,105,null,null,null
Sun Jul 19 21:00:03 UTC 2015,true,138,null,null,null
Sun Jul 19 22:00:03 UTC 2015,false,93,null,null,null
Sun Jul 19 22:00:03 UTC 2015,true,69,null,null,null
Sun Jul 19 23:00:03 UTC 2015,false,75,null,null,null
Sun Jul 19 23:00:03 UTC 2015,true,75,null,null,null
Mon Jul 20 00:00:03 UTC 2015,false,49,null,null,null
Mon Jul 20 00:00:03 UTC 2015,true,38,null,null,null
Mon Jul 20 01:00:03 UTC 2015,false,37,null,null,null
Mon Jul 20 01:00:03 UTC 2015,true,42,null,null,null
Mon Jul 20 02:00:03 UTC 2015,false,58,null,null,null
Mon Jul 20 02:00:03 UTC 2015,true,67,null,null,null
Mon Jul 20 03:00:03 UTC 2015,false,75,null,null,null
Mon Jul 20 03:00:03 UTC 2015,true,49,null,null,null
Mon Jul 20 04:00:03 UTC 2015,false,70,null,null,null
Mon Jul 20 04:00:03 UTC 2015,true,92,null,null,null
Mon Jul 20 05:00:03 UTC 2015,false,106,null,null,null
Mon Jul 20 05:00:03 UTC 2015,true,157,null,null,null
Mon Jul 20 06:00:03 UTC 2015,false,151,null,null,null
Mon Jul 20 06:00:03 UTC 2015,true,209,null,null,null
Mon Jul 20 07:00:03 UTC 2015,false,214,null,null,null
Mon Jul 20 07:00:03 UTC 2015,true,266,null,null,null
Mon Jul 20 08:00:03 UTC 2015,false,138,null,null,null
Mon Jul 20 08:00:03 UTC 2015,true,177,null,null,null
Mon Jul 20 09:00:03 UTC 2015,false,234,null,null,null
Mon Jul 20 09:00:03 UTC 2015,true,160,null,null,null
Mon Jul 20 10:00:03 UTC 2015,false,237,null,null,null
Mon Jul 20 10:00:03 UTC 2015,true,265,null,null,null
Mon Jul 20 11:00:03 UTC 2015,false,187,null,null,null
Mon Jul 20 11:00:03 UTC 2015,true,355,null,null,null
Mon Jul 20 12:00:03 UTC 2015,false,221,null,null,null
Mon Jul 20 12:00:03 UTC 2015,true,237,null,null,null
Mon Jul 20 13:00:03 UTC 2015,false,145,null,null,null
Mon Jul 20 13:00:03 UTC 2015,true,313,null,null,null
Mon Jul 20 14:00:03 UTC 2015,false,198,null,null,null
Mon Jul 20 14:00:03 UTC 2015,true,330,null,null,null
Mon Jul 20 15:00:03 UTC 2015,false,347,null,null,null
Mon Jul 20 15:00:03 UTC 2015,true,400,null,null,null
Mon Jul 20 16:00:03 UTC 2015,false,251,null,null,null
Mon Jul 20 16:00:03 UTC 2015,true,321,null,null,null
Mon Jul 20 17:00:03 UTC 2015,false,225,null,null,null
Mon Jul 20 17:00:03 UTC 2015,true,311,null,null,null
Mon Jul 20 18:00:03 UTC 2015,false,295,null,null,null
Mon Jul 20 18:00:03 UTC 2015,true,341,null,null,null
Mon Jul 20 19:00:03 UTC 2015,false,186,null,null,null
Mon Jul 20 19:00:03 UTC 2015,true,303,null,null,null
Mon Jul 20 20:00:03 UTC 2015,false,287,null,null,null
Mon Jul 20 20:00:03 UTC 2015,true,242,null,null,null
Mon Jul 20 21:00:03 UTC 2015,false,175,null,null,null
Mon Jul 20 21:00:03 UTC 2015,true,200,null,null,null
Mon Jul 20 22:00:03 UTC 2015,false,141,null,null,null
Mon Jul 20 22:00:03 UTC 2015,true,207,null,null,null
Mon Jul 20 23:00:03 UTC 2015,false,87,null,null,null
Mon Jul 20 23:00:03 UTC 2015,true,155,null,null,null
Tue Jul 21 00:00:03 UTC 2015,false,114,null,null,null
Tue Jul 21 00:00:03 UTC 2015,true,84,null,null,null
Tue Jul 21 01:00:03 UTC 2015,false,62,null,null,null
Tue Jul 21 01:00:03 UTC 2015,true,112,null,null,null
Tue Jul 21 02:00:03 UTC 2015,false,68,null,null,null
Tue Jul 21 02:00:03 UTC 2015,true,83,null,null,null
Tue Jul 21 03:00:03 UTC 2015,false,91,null,null,null
Tue Jul 21 03:00:03 UTC 2015,true,141,null,null,null
Tue Jul 21 04:00:03 UTC 2015,false,112,null,null,null
Tue Jul 21 04:00:03 UTC 2015,true,77,null,null,null
Tue Jul 21 05:00:03 UTC 2015,false,113,null,null,null
Tue Jul 21 05:00:03 UTC 2015,true,129,null,null,null
Tue Jul 21 06:00:03 UTC 2015,false,256,null,null,null
Tue Jul 21 06:00:03 UTC 2015,true,413,null,null,null
Tue Jul 21 07:00:03 UTC 2015,false,433,null,null,null
Tue Jul 21 07:00:03 UTC 2015,true,667,null,null,null
Tue Jul 21 08:00:03 UTC 2015,false,487,null,null,null
Tue Jul 21 08:00:03 UTC 2015,true,608,null,null,null
Tue Jul 21 09:00:03 UTC 2015,false,593,null,null,null
Tue Jul 21 09:00:03 UTC 2015,true,612,null,null,null
Tue Jul 21 10:00:03 UTC 2015,false,412,null,null,null
Tue Jul 21 10:00:03 UTC 2015,true,458,null,null,null
Tue Jul 21 11:00:03 UTC 2015,false,359,null,null,null
Tue Jul 21 11:00:03 UTC 2015,true,346,null,null,null
Tue Jul 21 12:00:03 UTC 2015,false,476,null,null,null
Tue Jul 21 12:00:03 UTC 2015,true,382,null,null,null
Tue Jul 21 13:00:03 UTC 2015,false,348,null,null,null
Tue Jul 21 13:00:03 UTC 2015,true,511,null,null,null
Tue Jul 21 14:00:03 UTC 2015,false,349,null,null,null
Tue Jul 21 14:00:03 UTC 2015,true,381,null,null,null
Tue Jul 21 15:00:03 UTC 2015,false,477,null,null,null
Tue Jul 21 15:00:03 UTC 2015,true,490,null,null,null
Tue Jul 21 16:00:03 UTC 2015,false,485,null,null,null
Tue Jul 21 16:00:03 UTC 2015,true,401,null,null,null
Tue Jul 21 17:00:03 UTC 2015,false,320,null,null,null
Tue Jul 21 17:00:03 UTC 2015,true,425,null,null,null
Tue Jul 21 18:00:03 UTC 2015,false,314,null,null,null
Tue Jul 21 18:00:03 UTC 2015,true,411,null,null,null
Tue Jul 21 19:00:03 UTC 2015,false,329,null,null,null
Tue Jul 21 19:00:03 UTC 2015,true,359,null,null,null
Tue Jul 21 20:00:03 UTC 2015,false,267,null,null,null
Tue Jul 21 20:00:03 UTC 2015,true,311,null,null,null
Tue Jul 21 21:00:03 UTC 2015,false,215,null,null,null
Tue Jul 21 21:00:03 UTC 2015,true,237,null,null,null
Tue Jul 21 22:00:03 UTC 2015,false,182,null,null,null
Tue Jul 21 22:00:03 UTC 2015,true,267,null,null,null
Tue Jul 21 23:00:03 UTC 2015,false,92,null,null,null
Tue Jul 21 23:00:03 UTC 2015,true,122,null,null,null
Wed Jul 22 00:00:03 UTC 2015,false,99,null,null,null
Wed Jul 22 00:00:03 UTC 2015,true,97,null,null,null
Wed Jul 22 01:00:03 UTC 2015,false,105,null,null,null
Wed Jul 22 01:00:03 UTC 2015,true,82,null,null,null
Wed Jul 22 02:00:03 UTC 2015,false,74,null,null,null
Wed Jul 22 02:00:03 UTC 2015,true,109,null,null,null
Wed Jul 22 03:00:03 UTC 2015,false,227,null,null,null
Wed Jul 22 03:00:03 UTC 2015,true,151,null,null,null
Wed Jul 22 04:00:03 UTC 2015,false,235,null,null,null
Wed Jul 22 04:00:03 UTC 2015,true,261,null,null,null
Wed Jul 22 05:00:03 UTC 2015,false,276,null,null,null
Wed Jul 22 05:00:03 UTC 2015,true,304,null,null,null
Wed Jul 22 06:00:03 UTC 2015,false,389,null,null,null
Wed Jul 22 06:00:03 UTC 2015,true,565,null,null,null
Wed Jul 22 07:00:03 UTC 2015,false,460,null,null,null
Wed Jul 22 07:00:03 UTC 2015,true,465,null,null,null
Wed Jul 22 08:00:03 UTC 2015,false,468,null,null,null
Wed Jul 22 08:00:03 UTC 2015,true,565,null,null,null
Wed Jul 22 09:00:03 UTC 2015,false,626,null,null,null
Wed Jul 22 09:00:03 UTC 2015,true,615,null,null,null
Wed Jul 22 10:00:03 UTC 2015,false,819,null,null,null
Wed Jul 22 10:00:03 UTC 2015,true,712,null,null,null
Wed Jul 22 11:00:03 UTC 2015,false,682,null,null,null
Wed Jul 22 11:00:03 UTC 2015,true,700,null,null,null
Wed Jul 22 12:00:03 UTC 2015,false,696,null,null,null
Wed Jul 22 12:00:03 UTC 2015,true,773,null,null,null
Wed Jul 22 13:00:03 UTC 2015,false,650,null,null,null
Wed Jul 22 13:00:03 UTC 2015,true,427,null,null,null
Wed Jul 22 14:00:03 UTC 2015,false,707,null,null,null
Wed Jul 22 14:00:03 UTC 2015,true,555,null,null,null
Wed Jul 22 15:00:03 UTC 2015,false,538,null,null,null
Wed Jul 22 15:00:03 UTC 2015,true,795,null,null,null
Wed Jul 22 16:00:03 UTC 2015,false,562,null,null,null
Wed Jul 22 16:00:03 UTC 2015,true,467,null,null,null
Wed Jul 22 17:00:03 UTC 2015,false,1077,null,null,null
Wed Jul 22 17:00:03 UTC 2015,true,1503,null,null,null
Wed Jul 22 18:00:03 UTC 2015,false,1660,"pti,report,judicial,commission,khan,imran,pakistan,flood,rejected,hamid","RT @KPKUpdates: New Pedestrian bridge near Lahore Adda, #Peshawar to avoid further deaths while crossing GT Road #KPKUpdates http://t.co/rd…|Peshawar school attack: Imran Khan visits families of those killed in Pakistan shooting to say Eid-ul-Fitr prayers… http://t.co/aCQE84vrdG|RT @faheem_wali: It's joke of the century... apparently whatever one succeeds to whisper in his ears,he tell that on media https://t.co/ott…","pti,ptipunctured,ptiwillwinjcinshaallah,pakistan,jcrejectsliarkhan,ik,shutupimrankhan,pmln,mqm,chitral"
Wed Jul 22 18:00:03 UTC 2015,true,3359,null,null,null
Wed Jul 22 19:00:03 UTC 2015,false,1342,null,null,null
Wed Jul 22 19:00:03 UTC 2015,true,2907,"judicial,commission,pti,report,rigging,allegations,govt,media,rejects,election","RT @Shamilmalik: Where is ur change #PTI?Is this is the change u ppl were destroying everything ???  @IButtar @Fereeha @Sultana_malik http:…|RT @HamidYusafzai: MQMers Can Defend A Criminal Mafia. PTI kids Cant Even Defend A  Clean Political Party And Their Honest Leader. Salute T…|@BholiSK we #PTI supporters should learn lesson now. An accusation remains only accusation without evidence. Where is evidence of ""lifafay""?","pti,jcrejectsliarkhan,ptipunctured,drqadriwasright,pmln,ptiwillwinjcinshaallah,pakistanis,shutupimrankhan,drqadri,pakistan"
Wed Jul 22 20:00:03 UTC 2015,false,1120,null,null,null
Wed Jul 22 20:00:03 UTC 2015,true,2212,null,null,null
Wed Jul 22 21:00:03 UTC 2015,false,692,null,null,null
Wed Jul 22 21:00:03 UTC 2015,true,1024,null,null,null
Wed Jul 22 22:00:03 UTC 2015,false,386,null,null,null
Wed Jul 22 22:00:03 UTC 2015,true,501,null,null,null
Wed Jul 22 23:00:03 UTC 2015,false,258,null,null,null
Wed Jul 22 23:00:03 UTC 2015,true,341,null,null,null
Thu Jul 23 00:00:03 UTC 2015,false,195,null,null,null
Thu Jul 23 00:00:03 UTC 2015,true,228,null,null,null
Thu Jul 23 01:00:03 UTC 2015,false,174,null,null,null
Thu Jul 23 01:00:03 UTC 2015,true,201,null,null,null
Thu Jul 23 02:00:03 UTC 2015,false,189,null,null,null
Thu Jul 23 02:00:03 UTC 2015,true,237,null,null,null
Thu Jul 23 03:00:03 UTC 2015,false,203,null,null,null
Thu Jul 23 03:00:03 UTC 2015,true,265,null,null,null
Thu Jul 23 04:00:03 UTC 2015,false,350,null,null,null
Thu Jul 23 04:00:03 UTC 2015,true,419,null,null,null
Thu Jul 23 05:00:03 UTC 2015,false,433,null,null,null
Thu Jul 23 05:00:03 UTC 2015,true,620,null,null,null
Thu Jul 23 06:00:03 UTC 2015,false,564,null,null,null
Thu Jul 23 06:00:03 UTC 2015,true,984,null,null,null
Thu Jul 23 07:00:03 UTC 2015,false,617,null,null,null
Thu Jul 23 07:00:03 UTC 2015,true,1187,null,null,null
Thu Jul 23 08:00:03 UTC 2015,false,872,null,null,null
Thu Jul 23 08:00:03 UTC 2015,true,1576,null,null,null
Thu Jul 23 09:00:03 UTC 2015,false,1284,null,null,null
Thu Jul 23 09:00:03 UTC 2015,true,2363,null,null,null
Thu Jul 23 10:00:03 UTC 2015,false,1538,null,null,null
Thu Jul 23 10:00:03 UTC 2015,true,2948,null,null,null
Thu Jul 23 11:00:03 UTC 2015,false,1651,null,null,null
Thu Jul 23 11:00:03 UTC 2015,true,2752,null,null,null
Thu Jul 23 12:00:03 UTC 2015,false,1637,null,null,null
Thu Jul 23 12:00:03 UTC 2015,true,3077,"pti,commission,judicial,report,pmln,govt,khan,result,agreement,parties",RT @ImranKhanPTI: The JC was formed as a result of agreement between PTI &amp; PMLN govt. There are 2 parties in the case. Why have we not rece…|RT @SiasiTv: Jehangir Tareen demands attested copy of Judicial Commission Report from supreme court -  http://t.co/rbQ9qCIKWq http://t.co/P…|My bet: Judicial commission report will help already reluctant PMLN to further slow down the process of much needed electoral reforms.,"pti,میں_کپتان_کے_ساتھ_ہوں,releasejudcommreport,ﻣﯿﮟ_ﮐﭙﺘﺎﻥ_ﮐﮯ_ﺳﺎﺗﮫ_ﮨﻮﮞ,againdrqadriprovenright,pmln,lyingmachinenoon,pakistan,westandwithik,gonawazgoagain"
Thu Jul 23 13:00:03 UTC 2015,false,1494,null,null,null
Thu Jul 23 13:00:03 UTC 2015,true,3160,null,null,null
